tconst,averageRating,numVotes
tt6229030,6.2,1357
tt6229252,6.7,3561
tt6229652,5.3,1376
tt6229786,6.6,2091
tt6229852,5.4,3197
tt6233882,5.5,1500
tt6237268,4.6,2437
tt6237612,6.2,13176
tt6237966,6.4,6365
tt6238896,7.8,3125
tt6241872,7.4,8287
tt6243140,5.8,10231
tt6243370,3.0,2443
tt6244196,7.7,2709
tt6246322,6.0,72365
tt6246534,7.2,1782
tt6247936,6.4,2039
tt6248178,1.6,1188
tt6250604,7.8,1251
tt6250650,5.1,1409
tt6251024,5.7,17809
tt6251390,5.4,1137
tt6255230,2.9,3873
tt6256452,6.1,1079
tt6256546,7.0,1284
tt6256872,6.9,3572
tt6256978,6.5,2554
tt6257174,6.6,25802
tt6258486,7.4,1987
tt6259380,6.1,53254
tt6262764,5.5,3947
tt6263490,4.3,2625
tt6263618,6.9,6071
tt6263642,6.1,2560
tt6264148,4.0,5430
tt6264182,4.1,1578
tt6264654,7.1,431284
tt6264938,7.4,22404
tt6264954,7.1,2174
tt6265050,5.6,8267
tt6265828,6.8,80269
tt6265988,5.3,2015
tt6266538,7.2,163241
tt6267944,7.9,1027
tt6268812,6.2,1301
tt6268882,6.4,3374
tt6269368,6.5,34794
tt6269434,4.4,6522
tt6270524,5.6,1033
tt6270534,6.5,9362
tt6270596,4.5,1988
tt6270640,5.1,3617
tt6270936,7.7,1982
tt6271432,3.2,2487
tt6272704,7.4,1802
tt6272828,5.6,4356
tt6273736,7.2,2343
tt6273998,4.1,3114
tt6275154,6.9,2787
tt6275262,5.6,1570
tt6277440,6.1,13548
tt6277462,5.6,111891
tt6278008,6.8,1082
tt6280608,5.3,1343
tt6281242,5.5,2114
tt6284064,7.1,1887
tt6284256,5.7,2015
tt6284564,4.1,2161
tt6285672,5.6,2550
tt6285944,7.3,36236
tt6286796,6.6,2607
tt6288124,6.8,30870
tt6288250,6.8,10546
tt6288694,5.7,13695
tt6289224,4.6,1367
tt6289394,4.8,2335
tt6289452,2.0,3009
tt6290418,5.4,1958
tt6290584,6.0,1408
tt6290798,6.2,11957
tt6292852,6.7,99925
tt6292996,6.5,1245
tt6293032,5.8,1554
tt6293042,6.4,3490
tt6293516,7.9,5827
tt6294822,7.2,163174
tt6294892,4.8,2291
tt6295898,5.7,1238
tt6296236,6.4,2787
tt6298600,6.7,1622
tt6299040,7.5,14741
tt6301452,5.2,4164
tt6301712,5.3,1333
tt6302160,6.6,8655
tt6302164,5.0,2423
tt6303866,6.4,16571
tt6304046,7.0,36836
tt6304162,7.6,35708
tt6304968,7.0,2171
tt6306064,6.6,62102
tt6306400,6.2,1615
tt6312802,5.8,1157
tt6313158,6.2,4575
tt6313348,7.0,1120
tt6313378,6.3,1389
tt6314690,5.3,1462
tt6315438,7.4,1376
tt6315524,8.1,7382
tt6315750,6.3,3082
tt6316138,8.2,44052
tt6316466,4.2,1712
tt6317052,6.9,1328
tt6317180,6.3,2351
tt6317656,6.8,12423
tt6317762,5.5,1383
tt6317962,5.5,3854
tt6318608,6.0,1794
tt6318712,6.5,1268
tt6318848,4.8,2050
tt6318954,3.2,1433
tt6319654,8.3,1114
tt6320628,7.4,562210
tt6321972,9.0,1782
tt6322902,4.7,1877
tt6322922,6.6,8371
tt6324278,7.0,42651
tt6324614,6.4,5824
tt6328004,5.0,1030
tt6328046,8.4,2447
tt6328242,5.4,1159
tt6329716,4.2,1583
tt6330052,6.0,2389
tt6330246,6.9,1962
tt6330514,6.3,2516
tt6332276,8.3,2218
tt6332764,4.0,2057
tt6333052,6.1,5761
tt6333054,8.0,5673
tt6333056,7.4,4145
tt6333058,6.7,1223
tt6333060,7.9,54999
tt6333064,6.5,4392
tt6333070,6.8,2092
tt6333072,7.3,1684
tt6333074,7.4,3002
tt6333080,7.8,1086
tt6333086,6.6,2560
tt6333090,7.4,2969
tt6333096,6.5,1035
tt6333200,3.5,1364
tt6334354,7.2,413235
tt6334874,4.4,2561
tt6334884,4.6,3200
tt6335734,7.5,6379
tt6336270,5.6,1872
tt6336356,6.8,16712
tt6337816,6.3,1400
tt6338476,6.1,4746
tt6338498,6.7,21751
tt6340112,6.4,2081
tt6340264,5.9,1182
tt6340296,5.5,1285
tt6340500,6.6,2834
tt6340604,6.2,4421
tt6340640,6.8,3239
tt6341066,5.9,2076
tt6341832,6.5,44582
tt6342440,6.9,1119
tt6343058,6.8,3376
tt6343314,7.1,156486
tt6344584,3.3,1484
tt6344664,7.3,3533
tt6345894,5.2,3825
tt6346162,8.2,3654
tt6347150,5.8,3567
tt6348138,6.7,28938
tt6348410,6.3,3051
tt6348454,7.2,1226
tt6349210,6.3,1185
tt6349302,5.6,6797
tt6350304,6.7,1310
tt6352548,5.4,1733
tt6354568,3.3,1812
tt6354784,7.0,1344
tt6359554,7.9,4277
tt6359956,5.6,57903
tt6360332,4.0,1797
tt6360394,5.8,1186
tt6360398,2.2,1808
tt6360872,3.8,2356
tt6363436,5.0,2963
tt6365796,7.5,2700
tt6366854,7.8,2199
tt6367558,6.2,13743
tt6372694,4.2,14221
tt6373590,6.3,1558
tt6375308,7.5,2873
tt6378710,6.2,18800
tt6378942,5.0,2006
tt6380520,8.2,16970
tt6383494,5.8,1727
tt6384386,4.5,2335
tt6385856,6.8,1460
tt6385952,5.6,2312
tt6386748,7.5,13205
tt6387472,6.3,1105
tt6388082,7.3,4349
tt6389316,7.1,2245
tt6390668,7.7,9749
tt6391282,2.8,1342
tt6394270,6.8,127649
tt6394430,4.1,4764
tt6396050,6.6,1333
tt6397762,6.5,1806
tt6398054,6.8,1650
tt6398184,7.4,63785
tt6398666,5.7,1225
tt6399158,6.8,6731
tt6399296,7.7,1299
tt6400166,6.8,4163
tt6400280,7.3,1347
tt6400614,7.0,8754
tt6401004,5.5,2877
tt6402468,6.1,55183
tt6403680,6.4,1045
tt6405126,5.2,4536
tt6405208,7.8,2113
tt6408226,6.3,17976
tt6409416,7.4,2234
tt6409762,4.7,3169
tt6410564,6.7,8071
tt6411590,7.2,2525
tt6411954,4.7,1278
tt6411984,6.0,1202
tt6412452,7.2,169414
tt6412864,6.8,4817
tt6413410,6.6,3092
tt6413712,4.7,1225
tt6414890,4.7,1271
tt6415416,6.4,2815
tt6417204,7.0,1549
tt6418778,6.1,7055
tt6418918,6.2,4126
tt6418996,4.8,5260
tt6421110,5.0,10866
tt6421398,4.5,1037
tt6422938,3.8,2674
tt6423362,5.9,8203
tt6423776,6.0,7817
tt6423886,5.7,4533
tt6426028,6.3,5581
tt6426832,5.5,1587
tt6428150,6.8,2272
tt6428676,5.9,12786
tt6432466,6.7,28893
tt6433456,7.1,7375
tt6433832,6.4,3457
tt6433880,6.1,15715
tt6433886,5.5,1764
tt6434022,7.0,1653
tt6435934,5.1,1486
tt6436620,5.1,10425
tt6436726,6.3,33259
tt6438030,6.5,3870
tt6438096,7.5,5410
tt6438840,5.2,3402
tt6439020,6.4,22570
tt6439558,3.4,18060
tt6439792,4.2,1036
tt6441120,6.7,1518
tt6442686,4.4,1893
tt6442978,7.3,12028
tt6443294,6.5,3664
tt6443346,6.2,276483
tt6444140,5.9,3173
tt6444838,6.5,2287
tt6445396,5.5,1204
tt6445414,6.2,12636
tt6450186,7.3,18512
tt6450662,5.3,1043
tt6450804,6.2,194367
tt6451304,6.4,2235
tt6452332,6.8,2710
tt6452574,7.6,61671
tt6455162,5.7,33216
tt6456222,5.6,1435
tt6456326,5.4,8187
tt6456384,3.3,1261
tt6458228,6.8,1375
tt6461318,6.4,2467
tt6461514,6.4,1571
tt6462160,7.6,2111
tt6462462,6.7,4868
tt6462506,6.9,2520
tt6462958,6.5,24268
tt6463320,7.2,4729
tt6463494,6.8,1551
tt6464360,4.9,1743
tt6464678,4.8,1735
tt6466464,5.5,1768
tt6467266,7.3,88501
tt6467380,6.9,4076
tt6467738,6.3,1537
tt6467968,7.5,2149
tt6468814,4.7,1162
tt6469548,5.4,7158
tt6469960,2.9,2108
tt6470762,5.9,2036
tt6470924,6.9,3915
tt6471054,6.9,1711
tt6471264,5.4,7400
tt6471684,6.4,3552
tt6472976,7.2,83675
tt6473066,7.5,11688
tt6474040,6.1,14805
tt6475714,5.2,68610
tt6476140,5.4,45721
tt6479178,3.5,1807
tt6479534,6.8,1266
tt6481232,8.7,1379
tt6481478,6.7,1426
tt6483364,6.1,9787
tt6483422,4.4,1236
tt6484982,7.6,21287
tt6485304,6.9,3372
tt6485666,7.5,38171
tt6485776,5.8,1017
tt6485928,6.2,9054
tt6486630,5.4,1380
tt6490394,7.2,1211
tt6490930,4.1,1655
tt6490990,7.8,1542
tt6491170,7.2,1590
tt6491178,6.9,55638
tt6493286,7.8,6900
tt6493648,6.6,1416
tt6494052,6.4,2936
tt6494358,7.5,1237
tt6494418,4.3,17241
tt6495056,6.7,28609
tt6495094,5.3,1442
tt6495526,7.6,1044
tt6495770,5.1,12261
tt6496236,5.3,1061
tt6497898,7.1,2983
tt6498526,4.5,1631
tt6498644,7.4,2544
tt6499752,7.5,210351
tt6502580,4.8,1576
tt6502956,5.6,2395
tt6504538,5.5,5134
tt6505968,6.7,2283
tt6506146,5.1,1662
tt6506264,5.4,12702
tt6506276,6.8,1151
tt6508228,5.6,12194
tt6509058,6.2,3624
tt6509862,7.0,1700
tt6510332,7.7,8491
tt6511932,5.5,25013
tt6512428,5.8,1384
tt6512784,6.0,8561
tt6513120,7.1,87951
tt6513406,5.9,1961
tt6513656,3.9,35506
tt6514010,6.5,3929
tt6514196,6.5,6134
tt6515200,5.3,1376
tt6515342,6.1,4071
tt6515910,6.5,5128
tt6516314,5.5,8646
tt6516590,3.6,1085
tt6518270,5.8,6690
tt6520954,7.7,5193
tt6521776,5.5,4946
tt6521876,5.6,28463
tt6522398,5.5,2703
tt6522546,6.3,11347
tt6522634,6.5,1819
tt6522668,6.3,3196
tt6522982,4.2,1343
tt6523174,5.9,1435
tt6523720,6.2,14771
tt6525952,4.7,1065
tt6527426,5.2,30502
tt6527456,5.2,2792
tt6527586,6.4,3045
tt6528290,4.4,13609
tt6531196,5.0,1002
tt6531872,6.5,1013
tt6532374,6.4,4212
tt6533240,5.9,27344
tt6535880,6.3,38312
tt6537238,7.2,12308
tt6537508,5.6,2378
tt6539992,6.5,3750
tt6542108,5.9,4339
tt6543652,7.5,62164
tt6544220,5.8,4892
tt6545212,4.8,2186
tt6546810,8.3,1047
tt6547044,6.1,1936
tt6547170,4.3,8212
tt6547786,5.4,3796
tt6548966,6.9,2474
tt6550794,4.4,1415
tt6555772,5.6,3650
tt6556552,5.1,1142
tt6556576,5.5,4741
tt6556670,6.1,9739
tt6556890,5.9,15261
tt6557704,6.0,3272
tt6559390,6.3,1869
tt6559642,5.8,2409
tt6560164,5.8,9761
tt6561576,4.0,3359
tt6562628,6.2,1796
tt6563576,4.9,7805
tt6565702,5.7,206799
tt6566576,6.2,95198
tt6566768,5.7,2822
tt6566830,5.1,1181
tt6569546,4.3,1024
tt6570098,4.8,2285
tt6571548,7.1,65801
tt6572702,4.8,5437
tt6573444,7.2,2808
tt6574146,6.6,9115
tt6574272,5.3,7052
tt6576288,7.3,1069
tt6576556,7.4,6068
tt6577798,6.9,1191
tt6577814,6.3,1837
tt6578572,7.6,2010
tt6580564,7.4,7556
tt6580972,5.0,1034
tt6581440,6.4,1807
tt6587046,7.6,53085
tt6587640,6.1,29244
tt6588950,5.6,2248
tt6588966,7.5,13936
tt6589464,6.5,2198
tt6591584,7.1,1268
tt6591616,4.1,1150
tt6593054,3.2,8218
tt6594758,7.3,3069
tt6595896,6.3,7542
tt6598072,5.1,2595
tt6598238,6.2,10806
tt6598626,6.1,6655
tt6599340,6.4,2227
tt6599742,5.9,2898
tt6601502,6.7,1831
tt6605812,7.3,2002
tt6608138,7.4,1237
tt6609088,2.8,9022
tt6610158,5.9,13708
tt6611256,7.5,1436
tt6612946,5.7,2819
tt6613470,7.6,1347
tt6613812,6.7,1259
tt6613814,7.1,4261
tt6613878,6.7,5846
tt6613952,4.0,1910
tt6613958,5.6,4037
tt6615648,7.6,1139
tt6615894,6.4,1547
tt6616800,6.1,2623
tt6620238,7.9,1618
tt6620324,6.0,2277
tt6622186,6.9,1481
tt6622902,6.9,1666
tt6624144,6.3,5561
tt6627168,7.0,2093
tt6627466,5.4,1744
tt6628102,8.0,28078
tt6628228,5.8,2094
tt6628322,4.4,2723
tt6628394,7.1,165760
tt6634646,6.4,2136
tt6642396,6.2,3417
tt6643972,5.6,12675
tt6644200,7.5,589222
tt6647564,4.6,1397
tt6648404,6.2,1713
tt6648932,4.0,1447
tt6649066,6.1,1679
tt6649794,7.1,1564
tt6650364,6.8,1378
tt6652708,4.4,4502
tt6654210,5.5,61608
tt6654316,7.0,3497
tt6656262,7.2,1409
tt6659936,5.2,1400
tt6660112,7.5,2439
tt6660238,5.7,1624
tt6662736,6.7,4765
tt6663582,6.0,83375
tt6664700,4.2,1118
tt6667360,7.6,1568
tt6668212,7.0,2324
tt6668220,4.7,2953
tt6671244,5.6,3431
tt6672082,4.2,3167
tt6673612,5.6,71776
tt6673840,7.2,8126
tt6675244,6.9,11946
tt6675400,4.8,1062
tt6676028,5.5,3142
tt6678874,3.3,2003
tt6679360,8.8,4009
tt6679412,6.2,1722
tt6679794,6.9,81533
tt6680312,6.5,1304
tt6680576,2.5,1104
tt6680730,6.0,1342
tt6682484,7.4,1223
tt6684714,5.3,13424
tt6684884,6.7,8256
tt6684976,3.6,2769
tt6685476,6.5,3198
tt6685538,6.6,5910
tt6685596,5.5,1021
tt6686700,5.8,1948
tt6688022,6.4,2283
tt6688136,5.9,4889
tt6688354,4.8,2523
tt6689014,6.0,5532
tt6690004,6.6,2872
tt6690234,6.1,2758
tt6692264,3.8,1703
tt6692354,7.2,14497
tt6695212,7.3,1937
tt6697582,7.0,39232
tt6699860,5.0,3271
tt6700846,7.8,6967
tt6704776,6.7,12674
tt6704880,6.5,2839
tt6704894,6.7,1015
tt6704898,6.6,5888
tt6704974,6.3,1239
tt6705162,4.6,6866
tt6705612,6.5,1102
tt6705640,4.8,2542
tt6705860,6.7,1667
tt6707906,5.3,4061
tt6708044,5.8,3054
tt6708116,7.3,6329
tt6708668,5.7,26561
tt6710214,6.0,1687
tt6710474,7.8,540046
tt6710826,3.9,3111
tt6711660,6.9,2476
tt6712014,6.5,6447
tt6712026,7.1,2791
tt6714432,6.1,2924
tt6714534,7.3,7747
tt6718170,7.0,240948
tt6718730,7.3,2895
tt6720298,2.6,1148
tt6720618,6.7,2463
tt6720680,5.8,1010
tt6720802,7.3,8632
tt6721848,5.8,5594
tt6722030,5.6,19719
tt6722400,6.0,20734
tt6722726,7.1,4455
tt6722802,5.3,12190
tt6722976,7.8,2348
tt6723592,7.3,598361
tt6725014,8.3,8793
tt6725484,6.8,1063
tt6727296,7.0,3354
tt6727598,3.6,1103
tt6728096,5.9,6918
tt6728390,7.7,3420
tt6729000,5.5,1561
tt6730898,6.3,3621
tt6730970,6.9,1620
tt6731636,6.8,1369
tt6733446,7.9,1803
tt6733874,5.6,7451
tt6734886,7.4,2089
tt6734984,5.9,6073
tt6735740,5.9,4874
tt6736198,5.9,2569
tt6737766,7.4,2363
tt6738136,6.4,49063
tt6739646,7.3,6924
tt6739796,5.9,1124
tt6741368,7.1,3016
tt6742252,7.5,64803
tt6744044,5.8,5604
tt6744250,7.4,1010
tt6744360,5.1,1228
tt6745550,4.2,19812
tt6746304,6.7,3646
tt6747242,7.5,2253
tt6747420,5.7,1971
tt6747818,5.3,4103
tt6748466,6.7,5316
tt6749318,4.3,4021
tt6750884,6.5,1696
tt6751668,8.5,971838
tt6752848,7.4,4331
tt6752992,7.5,20996
tt6754750,5.6,1032
tt6755366,7.5,2849
tt6755892,7.6,2705
tt6760876,5.9,12007
tt6763252,7.3,21797
tt6763778,6.2,1610
tt6768578,7.2,29956
tt6769280,5.8,9867
tt6769326,6.2,1070
tt6769508,7.1,6607
tt6772524,5.8,3973
tt6772802,6.7,46787
tt6772804,4.4,17162
tt6772874,6.7,1858
tt6772946,2.8,1888
tt6772950,5.2,63868
tt6774092,5.4,2524
tt6774106,5.1,1300
tt6774212,5.3,5245
tt6774420,6.9,1541
tt6774588,6.0,1142
tt6774786,4.5,17374
tt6775942,6.9,1277
tt6776106,6.9,3512
tt6776462,7.2,2732
tt6776572,7.1,2741
tt6777056,6.8,3308
tt6777170,6.8,2269
tt6777338,6.6,16913
tt6777370,6.7,3100
tt6779396,6.7,1021
tt6781982,5.6,44750
tt6782276,5.7,1751
tt6782708,6.8,1144
tt6785292,7.5,1366
tt6787076,7.0,1590
tt6788942,7.6,23489
tt6789174,4.4,1511
tt6789386,7.5,1024
tt6791096,5.7,57490
tt6791238,4.5,2285
tt6791350,7.9,386631
tt6791730,7.0,5548
tt6791886,5.4,2103
tt6792282,7.5,11066
tt6793280,5.3,4060
tt6793470,6.0,1761
tt6793580,7.2,11905
tt6794380,6.2,1692
tt6794424,8.2,6946
tt6796742,5.9,1067
tt6802308,5.3,35660
tt6802400,5.3,75921
tt6802522,8.2,1243
tt6802896,6.9,2947
tt6803046,6.7,45305
tt6803212,6.4,13387
tt6805302,7.0,1740
tt6805354,7.0,1472
tt6805938,5.1,6154
tt6806448,6.5,237799
tt6809030,4.9,2370
tt6809094,6.1,1270
tt6811018,6.1,18866
tt6814080,5.4,1431
tt6814252,6.3,1100
tt6814914,7.0,2370
tt6816070,7.3,2931
tt6816388,3.8,1852
tt6817944,6.8,7831
tt6818118,6.1,1307
tt6818880,6.4,1031
tt6820256,6.8,58601
tt6820324,6.0,3387
tt6821012,5.2,24761
tt6821198,3.4,1051
tt6822518,7.4,2271
tt6823034,7.8,1278
tt6823148,6.7,25785
tt6823268,8.4,2398
tt6823368,6.6,277188
tt6824530,7.2,1904
tt6826438,7.6,25271
tt6827298,8.6,3181
tt6827430,7.8,1308
tt6827584,8.4,2607
tt6828390,6.9,16456
tt6829180,5.2,8851
tt6830412,5.2,1279
tt6830716,2.6,2234
tt6830780,6.1,4259
tt6832210,6.7,2202
tt6832388,5.6,6147
tt6832682,7.6,2676
tt6833470,3.0,1873
tt6834916,5.1,4355
tt6835498,7.0,1901
tt6836936,5.0,23424
tt6837832,4.9,1339
tt6838702,6.5,5225
tt6838918,5.5,2923
tt6841122,7.0,9397
tt6841500,6.3,1289
tt6842126,5.0,1760
tt6842524,7.8,1601
tt6842770,5.7,12280
tt6843812,4.8,11716
tt6844052,6.8,1077
tt6846432,7.3,1897
tt6848602,4.7,1568
tt6848928,7.3,1521
tt6849786,7.4,1241
tt6850820,6.5,71308
tt6851066,7.4,3516
tt6851410,7.3,1907
tt6851430,7.0,1118
tt6852178,6.6,3780
tt6852526,5.8,4630
tt6852534,5.2,8344
tt6852672,5.9,1426
tt6852872,5.8,9687
tt6854248,6.5,3211
tt6854672,5.9,4636
tt6856044,8.3,1086
tt6856242,6.3,175319
tt6856592,3.1,1204
tt6857040,4.8,1419
tt6857112,6.8,344228
tt6857166,6.1,32642
tt6857376,7.3,44347
tt6857804,5.0,2405
tt6857956,6.3,1023
tt6857988,6.3,15801
tt6858020,6.4,1752
tt6859352,6.4,8362
tt6859418,5.7,4569
tt6859762,5.5,10656
tt6861726,6.8,6482
tt6862538,6.6,1339
tt6863784,4.5,1677
tt6864046,7.0,18332
tt6864864,8.1,3295
tt6865630,5.9,1886
tt6865690,6.7,37689
tt6866224,6.2,16499
tt6869362,6.2,3679
tt6869538,6.3,3060
tt6872436,5.6,2296
tt6872846,5.7,2278
tt6874254,4.8,2195
tt6874762,5.7,7724
tt6875374,5.7,1792
tt6875952,5.7,1190
tt6876854,5.0,1807
tt6877164,5.3,1654
tt6878038,7.9,31848
tt6878306,6.8,96075
tt6878378,5.2,12926
tt6878882,6.6,7995
tt6879446,5.3,19221
tt6880058,1.4,1035
tt6882604,6.4,26594
tt6882872,7.7,1303
tt6883152,4.6,2674
tt6884200,5.6,3903
tt6886080,6.2,2067
tt6887248,5.9,3715
tt6888132,4.1,1185
tt6888938,4.4,1623
tt6889032,6.7,4988
tt6889042,6.8,2253
tt6890376,6.8,2983
tt6890582,5.9,6374
tt6890618,6.1,1009
tt6892206,5.8,3008
tt6892340,6.2,1929
tt6892400,6.8,13107
tt6892446,6.8,1974
tt6892462,6.3,4967
tt6893836,7.4,5462
tt6895284,4.6,5409
tt6895746,5.7,3069
tt6896536,7.2,8078
tt6900448,7.0,18265
tt6901252,6.1,1634
tt6902332,5.7,43587
tt6902676,6.3,70521
tt6902696,6.3,13043
tt6903440,6.4,16250
tt6903636,6.2,1298
tt6904062,4.7,1710
tt6904272,6.7,4010
tt6905696,5.3,16356
tt6906292,5.3,21899
tt6908274,7.4,64844
tt6908536,5.6,1741
tt6908760,7.0,1219
tt6909846,6.9,3057
tt6910006,6.6,4579
tt6910020,2.4,23121
tt6910282,6.7,10066
tt6910678,5.3,4995
tt6911608,6.6,109995
tt6912566,5.5,2042
tt6913168,5.0,3238
tt6914122,6.5,9046
tt6914542,6.2,3817
tt6915100,6.6,2388
tt6915208,7.3,1274
tt6915596,7.6,3339
tt6915770,4.6,19374
tt6916362,7.4,19649
tt6916502,2.7,2186
tt6917210,5.7,1318
tt6917242,5.8,1348
tt6917290,5.8,1269
tt6917314,5.8,1444
tt6918220,6.5,3009
tt6920084,5.2,64801
tt6920356,6.4,14598
tt6921496,6.4,1902
tt6921996,6.2,83875
tt6922972,6.4,1851
tt6923462,7.3,4700
tt6923740,6.4,1066
tt6923840,5.9,1218
tt6924650,6.7,95103
tt6925902,5.5,4415
tt6926486,6.4,2173
tt6927152,6.3,4863
tt6927316,5.8,1089
tt6929642,6.5,10385
tt6931414,7.0,6127
tt6931658,6.7,5621
tt6932818,7.3,4377
tt6932874,5.9,22815
tt6933454,6.7,8574
tt6937368,7.2,3054
tt6938828,6.9,40317
tt6942194,4.9,1168
tt6948326,6.4,1853
tt6950476,4.4,22923
tt6951892,4.5,4990
tt6952604,7.4,6177
tt6952960,6.7,17879
tt6953076,6.9,3404
tt6953974,4.0,6597
tt6955298,6.6,1626
tt6957966,5.7,17608
tt6958014,5.2,4652
tt6958030,4.3,1518
tt6958212,6.9,9315
tt6961808,5.8,1153
tt6964076,7.5,3872
tt6964562,3.7,1311
tt6964940,6.7,4957
tt6966044,3.7,1067
tt6966692,8.2,579886
tt6967980,7.5,25902
tt6968614,5.6,48070
tt6971114,6.7,2141
tt6971752,6.9,11113
tt6972140,7.1,11931
tt6972372,6.0,1228
tt6973386,3.9,3457
tt6973670,4.5,1929
tt6974888,4.7,1225
tt6977240,5.5,6453
tt6977338,6.7,82381
tt6977470,3.0,1088
tt6978268,7.1,3749
tt6978954,4.6,1300
tt6979756,6.7,4061
tt6980546,7.5,18650
tt6980960,6.8,1655
tt6980988,6.0,1528
tt6981046,7.6,4415
tt6981064,5.8,1501
tt6981702,5.7,2607
tt6982104,6.0,2722
tt6982794,3.2,3803
tt6984230,2.9,3607
tt6984258,4.7,2365
tt6985094,7.3,1117
tt6985200,7.4,1466
tt6986710,6.0,8188
tt6986990,5.2,1044
tt6987770,6.0,33597
tt6988116,3.6,17075
tt6990206,3.5,33619
tt6992230,6.3,1153
tt6992978,7.1,4347
tt6993174,2.8,1224
tt6995612,4.5,1102
tt6996016,7.5,3872
tt6997426,7.3,1839
tt6998518,6.5,90764
tt6999052,7.4,5315
tt7006206,6.2,1164
tt7007696,5.6,2257
tt7008872,6.9,42503
tt7010156,7.0,1951
tt7010412,7.6,4922
tt7012864,6.2,2658
tt7013830,6.8,1124
tt7014006,7.4,82891
tt7014110,4.2,1784
tt7014378,7.5,8850
tt7014430,3.8,4694
tt7016254,6.3,6319
tt7018010,6.3,3028
tt7019812,5.4,3140
tt7019820,7.2,4639
tt7019842,8.5,37531
tt7019942,8.2,17687
tt7022402,6.9,1223
tt7022404,5.8,1493
tt7025210,6.3,2244
tt7025388,4.8,4584
tt7025976,6.3,6170
tt7026488,6.0,11326
tt7026666,7.0,14784
tt7026672,6.4,23754
tt7027092,5.5,3624
tt7027278,6.8,15251
tt7029854,4.6,3001
tt7032958,3.8,1165
tt7035004,6.8,5496
tt7037712,6.2,1996
tt7038246,5.4,1108
tt7038762,4.4,9667
tt7040874,6.8,166189
tt7042798,2.7,1270
tt7042838,6.1,4062
tt7042862,5.7,13890
tt7043012,5.7,66338
tt7043534,3.1,1986
tt7044076,5.5,4183
tt7046826,5.6,2153
tt7046974,7.5,2876
tt7048622,7.6,18163
tt7048676,4.4,1037
tt7049542,5.5,1625
tt7050946,5.7,3303
tt7051048,6.3,1172
tt7051624,5.6,1705
tt7052244,3.3,3947
tt7052270,3.3,4211
tt7052494,4.5,2621
tt7054636,4.7,5091
tt7055592,6.6,2247
tt7056732,7.3,9782
tt7057496,7.4,47030
tt7058080,6.3,12304
tt7059506,5.6,1882
tt7059844,3.0,20361
tt7060344,8.3,51099
tt7060460,8.2,17082
tt7063210,7.0,12744
tt7064498,6.5,4505
tt7064766,6.2,1541
tt7066382,4.6,1464
tt7068818,4.6,4778
tt7068942,7.1,1891
tt7069210,6.3,140859
tt7070818,4.8,8619
tt7073522,5.8,1548
tt7073710,5.7,9682
tt7074886,6.1,14226
tt7075594,6.4,1007
tt7076834,6.5,11437
tt7078658,5.9,4191
tt7080138,7.0,1519
tt7080422,5.7,2139
tt7080960,7.0,1893
tt7083526,6.3,11071
tt7084386,6.6,8027
tt7085724,4.9,1154
tt7085842,5.4,2149
tt7087210,5.4,2483
tt7088108,3.6,1664
tt7089878,7.1,2321
tt7090140,6.0,2309
tt7090638,6.5,1892
tt7091300,3.2,1835
tt7094488,6.3,9093
tt7095476,6.0,1905
tt7095482,7.1,9511
tt7095654,6.6,4700
tt7097772,7.7,3303
tt7097896,5.9,261769
tt7098658,7.7,33900
tt7099280,5.3,2244
tt7104984,6.3,4345
tt7105944,6.1,3307
tt7109900,7.9,3244
tt7111402,5.2,2007
tt7112154,7.0,5365
tt7115500,3.4,1640
tt7115920,7.5,1682
tt7116248,5.2,1225
tt7117352,6.5,1339
tt7117594,6.0,1174
tt7117870,5.2,1847
tt7121252,7.3,10236
tt7124092,3.8,2092
tt7125774,7.5,13417
tt7125860,7.1,52693
tt7126948,5.4,293072
tt7127184,4.5,2434
tt7127700,4.0,3640
tt7128042,5.5,1029
tt7128066,6.7,1151
tt7128254,6.3,1014
tt7128732,6.6,1524
tt7129926,6.2,3668
tt7130192,3.3,2307
tt7130916,5.4,3234
tt7131622,7.6,857162
tt7131870,5.9,8967
tt7133352,7.4,1083
tt7133554,7.1,2961
tt7133686,6.6,19677
tt7133754,3.7,3058
tt7134096,5.4,19730
tt7136736,2.4,2533
tt7136896,3.8,1260
tt7137380,6.2,31911
tt7137846,5.5,16866
tt7138894,3.6,2288
tt7139936,6.5,52515
tt7142506,7.7,8671
tt7144296,2.9,1065
tt7144666,6.9,200041
tt7146054,7.1,1025
tt7146812,7.4,171517
tt7147158,5.1,8136
tt7147540,6.8,9252
tt7148264,6.6,1147
tt7149066,5.2,1652
tt7149336,5.2,1396
tt7149730,6.3,34751
tt7149916,4.5,3399
tt7150512,7.1,1417
tt7153488,4.5,6497
tt7153766,6.4,50089
tt7155170,6.2,1224
tt7156144,6.1,1592
tt7156222,6.7,5473
tt7156436,5.4,1520
tt7156898,6.9,1556
tt7157146,4.8,1526
tt7158430,6.9,11768
tt7158582,7.2,1318
tt7158686,5.0,1406
tt7159382,7.4,5623
tt7159566,4.1,2388
tt7160070,7.2,19509
tt7160176,6.8,3409
tt7160372,7.4,97118
tt7161122,7.5,2870
tt7162390,4.5,1840
tt7162758,5.2,1179
tt7163824,6.5,1783
tt7166310,7.9,1048
tt7167630,6.7,19106
tt7167686,6.8,18347
tt7169514,6.8,1207
tt7170950,6.1,23273
